log_id,time,level,ms_id,message
606,2018-06-26 01:45:49.037,INFO,68221760-b01e-4a0c-9720-15c662ba76bf, nova.virt.libvirt.driver   Using config drive 
607,2018-06-26 01:45:49.188,INFO,68221760-b01e-4a0c-9720-15c662ba76bf, nova.virt.libvirt.driver   Creating config drive at /var/lib/nova/instances//disk.config 
608,2018-06-26 01:45:51.564,INFO,ec3bd97c-35f8-4203-b3b6-be538fb59df0, nova.api.openstack.compute.server_external_events  Creating event network-vif-plugged: for instance  
609,2018-06-26 01:45:51.575,INFO,ec3bd97c-35f8-4203-b3b6-be538fb59df0," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/os-server-external-events HTTP/1.1"" status: 200 len: 511 time: 0.1187432 "
610,2018-06-26 01:45:52.293,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Started (Lifecycle Event) 
611,2018-06-26 01:45:52.300,INFO,68221760-b01e-4a0c-9720-15c662ba76bf, nova.compute.manager   Took 119.05 seconds to spawn the instance on the hypervisor. 
612,2018-06-26 01:45:52.432,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
613,2018-06-26 01:45:52.433,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Paused (Lifecycle Event) 
614,2018-06-26 01:45:52.461,INFO,68221760-b01e-4a0c-9720-15c662ba76bf, nova.compute.manager   Took 119.86 seconds to build instance. 
615,2018-06-24 08:50:03.762,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.osapi_compute.wsgi.server  192.168.111.8 ""POST /v2.1/servers HTTP/1.1"" status: 202 len: 796 time: 0.6408792 "
616,2018-06-24 08:50:04.029,WARNING,aa1c8332-137d-4f97-85f6-0d51bc1eb088, stevedore.named  Could not load build_instance 
617,2018-06-24 08:50:04.203,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.compute.claims   Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU "
618,2018-06-24 08:50:04.204,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.compute.claims   Total memory: 128524 MB, used: 58880.00 MB "
619,2018-06-24 08:50:04.205,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.compute.claims   memory limit: 192786.00 MB, free: 133906.00 MB "
620,2018-06-24 08:50:04.206,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.compute.claims   Total disk: 2232 GB, used: 670.00 GB "
621,2018-06-24 08:50:04.206,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.compute.claims   disk limit: 2232.00 GB, free: 1562.00 GB "
622,2018-06-24 08:50:04.207,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.compute.claims   Total vcpu: 40 VCPU, used: 37.00 VCPU "
623,2018-06-24 08:50:04.208,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," nova.compute.claims   vcpu limit: 640.00 VCPU, free: 603.00 VCPU "
624,2018-06-24 08:50:04.210,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.compute.claims   Claim successful 
625,2018-06-24 08:50:04.411,WARNING,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.scheduler.client.report  Unable to refresh my resource provider record 
626,2018-06-24 08:50:04.593,WARNING,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.scheduler.client.report  Unable to refresh my resource provider record 
627,2018-06-24 08:50:04.835,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.virt.libvirt.driver   Creating image 
628,2018-06-24 08:50:05.994,WARNING,aa1c8332-137d-4f97-85f6-0d51bc1eb088, stevedore.named  Could not load instance_network_info 
629,2018-06-24 08:50:07.790,INFO,813fc17d-1a9e-4029-bf28-d10181639735, nova.api.openstack.compute.server_external_events  Creating event network-changed:None for instance  
630,2018-06-24 08:50:07.809,INFO,813fc17d-1a9e-4029-bf28-d10181639735," nova.osapi_compute.wsgi.server  192.168.111.8 ""POST /v2.1/os-server-external-events HTTP/1.1"" status: 200 len: 460 time: 0.1462789 "
631,2018-06-24 08:50:08.168,WARNING,813fc17d-1a9e-4029-bf28-d10181639735, stevedore.named  Could not load instance_network_info 
632,2018-06-24 08:51:45.535,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088," os_vif  Successfully plugged vif VIFBridge(active=False,address=fa:16:3e:ea:e5:5a,bridge_name='qbr6ad2421d-65',has_traffic_filtering=True,id=,network=Network(),plugin='ovs',port_profile=VIFPortProfileBase,preserve_on_delete=False,vif_name='tap6ad2421d-65') "
633,2018-06-24 08:51:46.046,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.virt.libvirt.driver   Using config drive 
634,2018-06-24 08:51:46.192,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.virt.libvirt.driver   Creating config drive at /var/lib/nova/instances//disk.config 
635,2018-06-24 08:51:48.786,INFO,77777e39-0105-467b-b83b-079a1bdadd5f, nova.api.openstack.compute.server_external_events  Creating event network-vif-plugged: for instance  
636,2018-06-24 08:51:48.803,INFO,77777e39-0105-467b-b83b-079a1bdadd5f," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/os-server-external-events HTTP/1.1"" status: 200 len: 511 time: 0.1596370 "
637,2018-06-24 08:51:49.952,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   VM Started (Lifecycle Event) 
638,2018-06-24 08:51:49.961,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.compute.manager   Took 105.13 seconds to spawn the instance on the hypervisor. 
639,2018-06-24 08:51:50.076,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   VM Paused (Lifecycle Event) 
640,2018-06-24 08:51:50.099,INFO,aa1c8332-137d-4f97-85f6-0d51bc1eb088, nova.compute.manager   Took 105.92 seconds to build instance. 
641,2018-06-22 16:24:05.941,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.osapi_compute.wsgi.server  192.168.111.8 ""POST /v2.1/servers HTTP/1.1"" status: 202 len: 796 time: 0.7300670 "
642,2018-06-22 16:24:06.062,INFO,1064ece7-3916-4268-8691-dc02a5e7d271," nova.osapi_compute.wsgi.server  240.0.0.2 ""GET /v2.1/servers/ HTTP/1.1"" status: 200 len: 1892 time: 0.1106820 "
643,2018-06-22 16:24:06.209,WARNING,08504d60-eaad-4b11-b263-b116e6294cf2, stevedore.named  Could not load build_instance 
644,2018-06-22 16:24:06.393,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.compute.claims   Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU "
645,2018-06-22 16:24:06.394,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.compute.claims   Total memory: 128524 MB, used: 46592.00 MB "
646,2018-06-22 16:24:06.395,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.compute.claims   memory limit: 192786.00 MB, free: 146194.00 MB "
647,2018-06-22 16:24:06.395,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.compute.claims   Total disk: 2232 GB, used: 440.00 GB "
648,2018-06-22 16:24:06.396,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.compute.claims   disk limit: 2232.00 GB, free: 1792.00 GB "
649,2018-06-22 16:24:06.397,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.compute.claims   Total vcpu: 40 VCPU, used: 22.00 VCPU "
650,2018-06-22 16:24:06.398,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," nova.compute.claims   vcpu limit: 640.00 VCPU, free: 618.00 VCPU "
651,2018-06-22 16:24:06.400,INFO,08504d60-eaad-4b11-b263-b116e6294cf2, nova.compute.claims   Claim successful 
652,2018-06-22 16:24:06.615,WARNING,08504d60-eaad-4b11-b263-b116e6294cf2, nova.scheduler.client.report  Unable to refresh my resource provider record 
653,2018-06-22 16:24:06.790,WARNING,08504d60-eaad-4b11-b263-b116e6294cf2, nova.scheduler.client.report  Unable to refresh my resource provider record 
654,2018-06-22 16:24:07.089,INFO,08504d60-eaad-4b11-b263-b116e6294cf2, nova.virt.libvirt.driver   Creating image 
655,2018-06-22 16:24:08.195,WARNING,08504d60-eaad-4b11-b263-b116e6294cf2, stevedore.named  Could not load instance_network_info 
656,2018-06-22 16:25:11.933,INFO,08504d60-eaad-4b11-b263-b116e6294cf2," os_vif  Successfully plugged vif VIFBridge(active=False,address=fa:16:3e:7c:77:c6,bridge_name='qbra3746d5a-59',has_traffic_filtering=True,id=,network=Network(),plugin='ovs',port_profile=VIFPortProfileBase,preserve_on_delete=False,vif_name='tapa3746d5a-59') "
657,2018-06-22 16:25:12.459,INFO,08504d60-eaad-4b11-b263-b116e6294cf2, nova.virt.libvirt.driver   Using config drive 
658,2018-06-22 16:25:12.620,INFO,08504d60-eaad-4b11-b263-b116e6294cf2, nova.virt.libvirt.driver   Creating config drive at /var/lib/nova/instances//disk.config 
659,2018-06-22 16:25:14.318,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Started (Lifecycle Event) 
660,2018-06-22 16:25:14.391,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Paused (Lifecycle Event) 
661,2018-06-22 16:25:14.515,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
662,2018-06-22 16:25:15.318,INFO,7cf00a39-2d1d-46ae-bcdd-d57b2ae70dca, nova.api.openstack.compute.server_external_events  Creating event network-vif-plugged: for instance  
663,2018-06-22 16:25:15.339,INFO,7cf00a39-2d1d-46ae-bcdd-d57b2ae70dca," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/os-server-external-events HTTP/1.1"" status: 200 len: 511 time: 0.2532909 "
664,2018-06-22 16:25:15.343,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Resumed (Lifecycle Event) 
665,2018-06-22 16:25:15.352,INFO,08504d60-eaad-4b11-b263-b116e6294cf2, nova.compute.manager   Took 68.26 seconds to spawn the instance on the hypervisor. 
666,2018-06-22 16:25:15.489,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
667,2018-06-22 16:25:15.490,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Resumed (Lifecycle Event) 
668,2018-06-22 16:25:15.520,INFO,08504d60-eaad-4b11-b263-b116e6294cf2, nova.compute.manager   Took 69.15 seconds to build instance. 
669,2018-06-26 06:21:58.357,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/servers HTTP/1.1"" status: 202 len: 796 time: 0.6024799 "
670,2018-06-26 06:21:58.620,WARNING,9b2717ba-ee88-414b-9f57-d0740c4f3764, stevedore.named  Could not load build_instance 
671,2018-06-26 06:21:58.809,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.compute.claims   Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU "
672,2018-06-26 06:21:58.810,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.compute.claims   Total memory: 128524 MB, used: 75264.00 MB "
673,2018-06-26 06:21:58.811,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.compute.claims   memory limit: 192786.00 MB, free: 117522.00 MB "
674,2018-06-26 06:21:58.811,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.compute.claims   Total disk: 2232 GB, used: 920.00 GB "
675,2018-06-26 06:21:58.812,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.compute.claims   disk limit: 2232.00 GB, free: 1312.00 GB "
676,2018-06-26 06:21:58.813,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.compute.claims   Total vcpu: 40 VCPU, used: 53.00 VCPU "
677,2018-06-26 06:21:58.814,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," nova.compute.claims   vcpu limit: 640.00 VCPU, free: 587.00 VCPU "
678,2018-06-26 06:21:58.816,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.compute.claims   Claim successful 
679,2018-06-26 06:21:58.981,WARNING,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.scheduler.client.report  Unable to refresh my resource provider record 
680,2018-06-26 06:21:59.234,WARNING,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.scheduler.client.report  Unable to refresh my resource provider record 
681,2018-06-26 06:21:59.537,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.virt.libvirt.driver   Creating image 
682,2018-06-26 06:22:00.636,WARNING,9b2717ba-ee88-414b-9f57-d0740c4f3764, stevedore.named  Could not load instance_network_info 
683,2018-06-26 06:23:09.506,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764," os_vif  Successfully plugged vif VIFBridge(active=False,address=fa:16:3e:f5:27:24,bridge_name='qbr6482706c-4e',has_traffic_filtering=True,id=,network=Network(),plugin='ovs',port_profile=VIFPortProfileBase,preserve_on_delete=False,vif_name='tap6482706c-4e') "
684,2018-06-26 06:23:10.030,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.virt.libvirt.driver   Using config drive 
685,2018-06-26 06:23:10.226,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.virt.libvirt.driver   Creating config drive at /var/lib/nova/instances//disk.config 
686,2018-06-26 06:23:12.471,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   VM Started (Lifecycle Event) 
687,2018-06-26 06:23:12.517,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   VM Paused (Lifecycle Event) 
688,2018-06-26 06:23:12.789,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
689,2018-06-26 06:23:12.947,INFO,b62fc5dc-ca84-41d7-a7ef-140e8be92647, nova.api.openstack.compute.server_external_events  Creating event network-vif-plugged: for instance  
690,2018-06-26 06:23:12.964,INFO,b62fc5dc-ca84-41d7-a7ef-140e8be92647," nova.osapi_compute.wsgi.server  192.168.111.8 ""POST /v2.1/os-server-external-events HTTP/1.1"" status: 200 len: 511 time: 0.2232530 "
691,2018-06-26 06:23:12.972,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   VM Resumed (Lifecycle Event) 
692,2018-06-26 06:23:12.980,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.compute.manager   Took 73.44 seconds to spawn the instance on the hypervisor. 
693,2018-06-26 06:23:13.122,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
694,2018-06-26 06:23:13.122,INFO,380cc2eb-f3a2-4406-aa55-c2a17ca5e287, nova.compute.manager   VM Resumed (Lifecycle Event) 
695,2018-06-26 06:23:13.159,INFO,9b2717ba-ee88-414b-9f57-d0740c4f3764, nova.compute.manager   Took 74.37 seconds to build instance. 
696,2018-06-25 01:31:41.201,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/servers HTTP/1.1"" status: 202 len: 796 time: 0.5556540 "
697,2018-06-25 01:31:41.486,WARNING,c72404f3-a416-4c88-80cd-f81df4df02ac, stevedore.named  Could not load build_instance 
698,2018-06-25 01:31:41.702,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.compute.claims   Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU "
699,2018-06-25 01:31:41.703,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.compute.claims   Total memory: 128524 MB, used: 42496.00 MB "
700,2018-06-25 01:31:41.703,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.compute.claims   memory limit: 192786.00 MB, free: 150290.00 MB "
701,2018-06-25 01:31:41.704,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.compute.claims   Total disk: 2232 GB, used: 400.00 GB "
702,2018-06-25 01:31:41.705,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.compute.claims   disk limit: 2232.00 GB, free: 1832.00 GB "
703,2018-06-25 01:31:41.706,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.compute.claims   Total vcpu: 40 VCPU, used: 20.00 VCPU "
704,2018-06-25 01:31:41.707,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.compute.claims   vcpu limit: 640.00 VCPU, free: 620.00 VCPU "
705,2018-06-25 01:31:41.709,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.compute.claims   Claim successful 
706,2018-06-25 01:31:41.917,WARNING,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.scheduler.client.report  Unable to refresh my resource provider record 
707,2018-06-25 01:31:42.005,INFO,ea6e906b-e43e-4f35-825d-50d01ff85968," nova.osapi_compute.wsgi.server  192.168.111.8 ""GET /v2.1/servers/ HTTP/1.1"" status: 200 len: 1991 time: 0.2144020 "
708,2018-06-25 01:31:42.115,WARNING,c72404f3-a416-4c88-80cd-f81df4df02ac," nova.scheduler.client.report  No authenticationrmation found for placement API. Placement is optional in Newton, but required in Ocata. Please enable the placement service before upgrading. "
709,2018-06-25 01:31:42.116,WARNING,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.scheduler.client.report  Unable to refresh my resource provider record 
710,2018-06-25 01:31:42.395,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.virt.libvirt.driver   Creating image 
711,2018-06-25 01:31:43.584,WARNING,c72404f3-a416-4c88-80cd-f81df4df02ac, stevedore.named  Could not load instance_network_info 
712,2018-06-25 01:31:45.422,INFO,fe9dbd5a-84b3-4cac-bb82-cd6bebf733ad, nova.api.openstack.compute.server_external_events  Creating event network-changed:None for instance  
713,2018-06-25 01:31:45.438,INFO,fe9dbd5a-84b3-4cac-bb82-cd6bebf733ad," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/os-server-external-events HTTP/1.1"" status: 200 len: 460 time: 0.1430330 "
714,2018-06-25 01:31:45.797,WARNING,fe9dbd5a-84b3-4cac-bb82-cd6bebf733ad, stevedore.named  Could not load instance_network_info 
715,2018-06-25 01:32:53.651,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac," os_vif  Successfully plugged vif VIFBridge(active=False,address=fa:16:3e:9f:22:01,bridge_name='qbrf82ff801-0e',has_traffic_filtering=True,id=,network=Network(),plugin='ovs',port_profile=VIFPortProfileBase,preserve_on_delete=False,vif_name='tapf82ff801-0e') "
716,2018-06-25 01:32:54.139,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.virt.libvirt.driver   Using config drive 
717,2018-06-25 01:32:54.320,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.virt.libvirt.driver   Creating config drive at /var/lib/nova/instances//disk.config 
718,2018-06-25 01:32:55.936,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Started (Lifecycle Event) 
719,2018-06-25 01:32:56.004,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Paused (Lifecycle Event) 
720,2018-06-25 01:32:56.280,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
721,2018-06-25 01:32:58.470,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Resumed (Lifecycle Event) 
722,2018-06-25 01:32:58.478,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.compute.manager   Took 76.08 seconds to spawn the instance on the hypervisor. 
723,2018-06-25 01:32:58.611,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
724,2018-06-25 01:32:58.612,INFO,0aa25cf9-842f-4ffd-a0b4-b7ec6801d6ed, nova.compute.manager   VM Resumed (Lifecycle Event) 
725,2018-06-25 01:32:58.647,INFO,c72404f3-a416-4c88-80cd-f81df4df02ac, nova.compute.manager   Took 76.97 seconds to build instance. 
726,2018-06-25 01:31:43.189,INFO,934280f3-1b29-4e40-9d71-77352789007e," neutron.wsgi  192.168.111.2 - -  ""PUT /v2.0/ports/.json HTTP/1.1"" 200 1297 0.442566 "
727,2018-06-01 02:16:02.099,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/servers HTTP/1.1"" status: 202 len: 796 time: 0.5371370 "
728,2018-06-01 02:16:02.197,INFO,863354b4-6e06-4dd2-9a1c-20a5a694d558," nova.osapi_compute.wsgi.server  240.0.0.2 ""GET /v2.1/servers/ HTTP/1.1"" status: 200 len: 1892 time: 0.0879140 "
729,2018-06-01 02:16:02.314,WARNING,51efbe09-b30d-4711-a684-eb3981e82045, stevedore.named  Could not load build_instance 
730,2018-06-01 02:16:02.499,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.compute.claims   Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU "
731,2018-06-01 02:16:02.500,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.compute.claims   Total memory: 128524 MB, used: 62976.00 MB "
732,2018-06-01 02:16:02.501,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.compute.claims   memory limit: 192786.00 MB, free: 129810.00 MB "
733,2018-06-01 02:16:02.502,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.compute.claims   Total disk: 2232 GB, used: 690.00 GB "
734,2018-06-01 02:16:02.502,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.compute.claims   disk limit: 2232.00 GB, free: 1542.00 GB "
735,2018-06-01 02:16:02.503,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.compute.claims   Total vcpu: 40 VCPU, used: 38.00 VCPU "
736,2018-06-01 02:16:02.504,INFO,51efbe09-b30d-4711-a684-eb3981e82045," nova.compute.claims   vcpu limit: 640.00 VCPU, free: 602.00 VCPU "
737,2018-06-01 02:16:02.506,INFO,51efbe09-b30d-4711-a684-eb3981e82045, nova.compute.claims   Claim successful 
738,2018-06-01 02:16:02.694,WARNING,51efbe09-b30d-4711-a684-eb3981e82045, nova.scheduler.client.report  Unable to refresh my resource provider record 
739,2018-06-01 02:16:02.857,WARNING,51efbe09-b30d-4711-a684-eb3981e82045, nova.scheduler.client.report  Unable to refresh my resource provider record 
740,2018-06-01 02:16:03.170,INFO,51efbe09-b30d-4711-a684-eb3981e82045, nova.virt.libvirt.driver   Creating image 
741,2018-06-01 02:16:04.845,WARNING,51efbe09-b30d-4711-a684-eb3981e82045, stevedore.named  Could not load instance_network_info 
742,2018-06-01 02:16:06.599,INFO,43126f30-cefb-4663-9203-679527df9135, nova.api.openstack.compute.server_external_events  Creating event network-changed:None for instance  
743,2018-06-01 02:16:06.611,INFO,43126f30-cefb-4663-9203-679527df9135," nova.osapi_compute.wsgi.server  192.168.111.8 ""POST /v2.1/os-server-external-events HTTP/1.1"" status: 200 len: 460 time: 0.1265011 "
744,2018-06-01 02:16:06.930,WARNING,43126f30-cefb-4663-9203-679527df9135, stevedore.named  Could not load instance_network_info 
745,2018-06-01 02:17:00.615,INFO,51efbe09-b30d-4711-a684-eb3981e82045," os_vif  Successfully plugged vif VIFBridge(active=False,address=fa:16:3e:c9:95:e1,bridge_name='qbre1b6d621-cc',has_traffic_filtering=True,id=,network=Network(),plugin='ovs',port_profile=VIFPortProfileBase,preserve_on_delete=False,vif_name='tape1b6d621-cc') "
746,2018-06-01 02:17:01.303,INFO,51efbe09-b30d-4711-a684-eb3981e82045, nova.virt.libvirt.driver   Using config drive 
747,2018-06-01 02:17:01.468,INFO,51efbe09-b30d-4711-a684-eb3981e82045, nova.virt.libvirt.driver   Creating config drive at /var/lib/nova/instances//disk.config 
748,2018-06-01 02:17:03.126,INFO,d2005853-8edf-454f-adef-4a04291a9011, nova.compute.manager   VM Started (Lifecycle Event) 
749,2018-06-01 02:17:03.188,INFO,d2005853-8edf-454f-adef-4a04291a9011, nova.compute.manager   VM Paused (Lifecycle Event) 
750,2018-06-01 02:17:03.311,INFO,d2005853-8edf-454f-adef-4a04291a9011, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
751,2018-06-01 02:17:03.569,INFO,d2005853-8edf-454f-adef-4a04291a9011, nova.compute.manager   VM Resumed (Lifecycle Event) 
752,2018-06-01 02:17:03.575,INFO,51efbe09-b30d-4711-a684-eb3981e82045, nova.compute.manager   Took 60.41 seconds to spawn the instance on the hypervisor. 
753,2018-06-01 02:17:03.695,INFO,d2005853-8edf-454f-adef-4a04291a9011, nova.compute.manager   During sync_power_state the instance has a pending task (spawning). Skip. 
754,2018-06-01 02:17:03.696,INFO,d2005853-8edf-454f-adef-4a04291a9011, nova.compute.manager   VM Resumed (Lifecycle Event) 
755,2018-06-01 02:17:03.830,INFO,51efbe09-b30d-4711-a684-eb3981e82045, nova.compute.manager   Took 61.36 seconds to build instance. 
756,2018-06-05 09:47:13.018,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.osapi_compute.wsgi.server  240.0.0.2 ""POST /v2.1/servers HTTP/1.1"" status: 202 len: 796 time: 0.8248580 "
757,2018-06-05 09:47:13.296,WARNING,8768cd95-5795-4ebd-929a-a0ca7f83aac3, stevedore.named  Could not load build_instance 
758,2018-06-05 09:47:13.472,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.compute.claims   Attempting claim: memory 16384 MB, disk 250 GB, vcpus 16 CPU "
759,2018-06-05 09:47:13.473,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.compute.claims   Total memory: 128524 MB, used: 58880.00 MB "
760,2018-06-05 09:47:13.474,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.compute.claims   memory limit: 192786.00 MB, free: 133906.00 MB "
761,2018-06-05 09:47:13.475,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.compute.claims   Total disk: 2232 GB, used: 650.00 GB "
762,2018-06-05 09:47:13.476,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.compute.claims   disk limit: 2232.00 GB, free: 1582.00 GB "
763,2018-06-05 09:47:13.476,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.compute.claims   Total vcpu: 40 VCPU, used: 36.00 VCPU "
764,2018-06-05 09:47:13.477,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3," nova.compute.claims   vcpu limit: 640.00 VCPU, free: 604.00 VCPU "
765,2018-06-05 09:47:13.479,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3, nova.compute.claims   Claim successful 
766,2018-06-05 09:47:13.832,WARNING,8768cd95-5795-4ebd-929a-a0ca7f83aac3, nova.scheduler.client.report  Unable to refresh my resource provider record 
767,2018-06-05 09:47:14.008,WARNING,8768cd95-5795-4ebd-929a-a0ca7f83aac3, nova.scheduler.client.report  Unable to refresh my resource provider record 
768,2018-06-05 09:47:14.323,INFO,8768cd95-5795-4ebd-929a-a0ca7f83aac3, nova.virt.libvirt.driver   Creating image 
769,2018-06-05 09:47:15.415,WARNING,8768cd95-5795-4ebd-929a-a0ca7f83aac3, stevedore.named  Could not load instance_network_info 
