time,deploy_id,service,component,event_id,level,ip,log_txt
2018-10-23 09:44:03.290,59442,cf-pdman,cf-pdman,153,INFO,192.169.7.98,"2018-10-23 09:44:03.290 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop tenant_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.290,59442,cf-pdman,cf-pdman,154,INFO,192.169.7.98,"2018-10-23 09:44:03.290 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop replicas req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.291,59442,cf-pdman,cf-pdman,155,INFO,192.169.7.98,"2018-10-23 09:44:03.291 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop ha_framework req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.291,59442,cf-pdman,cf-pdman,156,INFO,192.169.7.98,"2018-10-23 09:44:03.291 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop all_in_one req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.291,59442,cf-pdman,cf-pdman,157,INFO,192.169.7.98,"2018-10-23 09:44:03.291 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop ha_mode req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.292,59442,cf-pdman,cf-pdman,158,INFO,192.169.7.98,"2018-10-23 09:44:03.292 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop vip_ip req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.292,59442,cf-pdman,cf-pdman,159,INFO,192.169.7.98,"2018-10-23 09:44:03.292 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop storage req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.293,59442,cf-pdman,cf-pdman,158,INFO,192.169.7.98,"2018-10-23 09:44:03.293 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop vip_ip_v6 req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.293,59442,cf-pdman,cf-pdman,160,INFO,192.169.7.98,"2018-10-23 09:44:03.293 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.293,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.293 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.293,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.293 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.294,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.294 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.294,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.294 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.294,59442,cf-pdman,cf-pdman,161,INFO,192.169.7.98,"2018-10-23 09:44:03.294 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop component_name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.295,59442,cf-pdman,cf-pdman,132,INFO,192.169.7.98,"2018-10-23 09:44:03.295 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop node_uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.295,59442,cf-pdman,cf-pdman,162,INFO,192.169.7.98,"2018-10-23 09:44:03.295 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop version req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.296,59442,cf-pdman,cf-pdman,163,INFO,192.169.7.98,"2018-10-23 09:44:03.296 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop dest_version req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.296,59442,cf-pdman,cf-pdman,164,INFO,192.169.7.98,"2018-10-23 09:44:03.296 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop task_uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.296,59442,cf-pdman,cf-pdman,117,INFO,192.169.7.98,"2018-10-23 09:44:03.296 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) initialize prop state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.297,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.297 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.297,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.297 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.297,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.297 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.298,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.298 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.298,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.298 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.298,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.298 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.299,59442,cf-pdman,cf-pdman,114,INFO,192.169.7.98,"2018-10-23 09:44:03.299 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.299,59442,cf-pdman,cf-pdman,129,INFO,192.169.7.98,"2018-10-23 09:44:03.299 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) initialize prop type req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.299,59442,cf-pdman,cf-pdman,117,INFO,192.169.7.98,"2018-10-23 09:44:03.299 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) initialize prop state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.300,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.300 INFO  sqlalchemy.orm.mapper.Mapper (PsmTransaction|psmtransaction) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.300,59442,cf-pdman,cf-pdman,165,INFO,192.169.7.98,"2018-10-23 09:44:03.300 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.300,59442,cf-pdman,cf-pdman,166,INFO,192.169.7.98,"2018-10-23 09:44:03.300 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.301,59442,cf-pdman,cf-pdman,167,INFO,192.169.7.98,"2018-10-23 09:44:03.301 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.301,59442,cf-pdman,cf-pdman,168,INFO,192.169.7.98,"2018-10-23 09:44:03.301 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.301,59442,cf-pdman,cf-pdman,168,INFO,192.169.7.98,"2018-10-23 09:44:03.301 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.302,59442,cf-pdman,cf-pdman,169,INFO,192.169.7.98,"2018-10-23 09:44:03.302 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop all_in_one req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.302,59442,cf-pdman,cf-pdman,170,INFO,192.169.7.98,"2018-10-23 09:44:03.302 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop is_in_controller req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.302,59442,cf-pdman,cf-pdman,171,INFO,192.169.7.98,"2018-10-23 09:44:03.302 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop timestamp req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.303,59442,cf-pdman,cf-pdman,172,INFO,192.169.7.98,"2018-10-23 09:44:03.303 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) initialize prop lock req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.303,59442,cf-pdman,cf-pdman,173,INFO,192.169.7.98,"2018-10-23 09:44:03.303 INFO  sqlalchemy.orm.mapper.Mapper (CtrlSwitch|ctrl_switch) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.303,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.303 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.304,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.304 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.304,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.304 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.304,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.304 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.305,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.305 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.305,59442,cf-pdman,cf-pdman,114,INFO,192.169.7.98,"2018-10-23 09:44:03.305 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.305,59442,cf-pdman,cf-pdman,174,INFO,192.169.7.98,"2018-10-23 09:44:03.305 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop number req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.306,59442,cf-pdman,cf-pdman,175,INFO,192.169.7.98,"2018-10-23 09:44:03.306 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop roles req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.306,59442,cf-pdman,cf-pdman,116,INFO,192.169.7.98,"2018-10-23 09:44:03.306 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop nodepool req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.306,59442,cf-pdman,cf-pdman,134,INFO,192.169.7.98,"2018-10-23 09:44:03.306 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) initialize prop parameters req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.307,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.307 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.307,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.307 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.307,59442,cf-pdman,cf-pdman,176,INFO,192.169.7.98,"2018-10-23 09:44:03.307 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop servers req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.308,59442,cf-pdman,cf-pdman,177,INFO,192.169.7.98,"2018-10-23 09:44:03.308 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers setup primary join servers.id = nodes.server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.309,59442,cf-pdman,cf-pdman,178,INFO,192.169.7.98,"2018-10-23 09:44:03.309 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers setup secondary join None req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.309,59442,cf-pdman,cf-pdman,179,INFO,192.169.7.98,"2018-10-23 09:44:03.309 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers synchronize pairs [(servers.id => nodes.server_id)] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.309,59442,cf-pdman,cf-pdman,180,INFO,192.169.7.98,"2018-10-23 09:44:03.309 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers secondary synchronize pairs [] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.310,59442,cf-pdman,cf-pdman,181,INFO,192.169.7.98,"2018-10-23 09:44:03.310 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers local/remote pairs [(nodes.server_id / servers.id)] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.310,59442,cf-pdman,cf-pdman,182,INFO,192.169.7.98,"2018-10-23 09:44:03.310 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers remote columns [servers.id] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.310,59442,cf-pdman,cf-pdman,183,INFO,192.169.7.98,"2018-10-23 09:44:03.310 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers local columns [nodes.server_id] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.310,59442,cf-pdman,cf-pdman,184,INFO,192.169.7.98,"2018-10-23 09:44:03.310 INFO  sqlalchemy.orm.relationships.RelationshipProperty Node.servers relationship direction symbol('MANYTOONE') req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.311,59442,cf-pdman,cf-pdman,185,INFO,192.169.7.98,"2018-10-23 09:44:03.311 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) _configure_property(Node, RelationshipProperty) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.312,59442,cf-pdman,cf-pdman,177,INFO,192.169.7.98,"2018-10-23 09:44:03.312 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node setup primary join servers.id = nodes.server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.312,59442,cf-pdman,cf-pdman,186,INFO,192.169.7.98,"2018-10-23 09:44:03.312 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node setup secondary join None req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.313,59442,cf-pdman,cf-pdman,179,INFO,192.169.7.98,"2018-10-23 09:44:03.313 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node synchronize pairs [(servers.id => nodes.server_id)] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.313,59442,cf-pdman,cf-pdman,187,INFO,192.169.7.98,"2018-10-23 09:44:03.313 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node secondary synchronize pairs [] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.313,59442,cf-pdman,cf-pdman,181,INFO,192.169.7.98,"2018-10-23 09:44:03.313 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node local/remote pairs [(servers.id / nodes.server_id)] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.313,59442,cf-pdman,cf-pdman,188,INFO,192.169.7.98,"2018-10-23 09:44:03.313 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node remote columns [nodes.server_id] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.314,59442,cf-pdman,cf-pdman,189,INFO,192.169.7.98,"2018-10-23 09:44:03.314 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node local columns [servers.id] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.314,59442,cf-pdman,cf-pdman,190,INFO,192.169.7.98,"2018-10-23 09:44:03.314 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.Node relationship direction symbol('ONETOMANY') req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.314,59442,cf-pdman,cf-pdman,191,INFO,192.169.7.98,"2018-10-23 09:44:03.314 INFO  sqlalchemy.orm.strategies.LazyLoader Server.Node lazy loading clause :param_1 = nodes.server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.315,59442,cf-pdman,cf-pdman,191,INFO,192.169.7.98,"2018-10-23 09:44:03.315 INFO  sqlalchemy.orm.strategies.LazyLoader Server.Node lazy loading clause :param_1 = nodes.server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.316,59442,cf-pdman,cf-pdman,192,INFO,192.169.7.98,"2018-10-23 09:44:03.316 INFO  sqlalchemy.orm.strategies.LazyLoader Node.servers lazy loading clause servers.id = :param_1 req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.317,59442,cf-pdman,cf-pdman,193,INFO,192.169.7.98,"2018-10-23 09:44:03.317 INFO  sqlalchemy.orm.strategies.LazyLoader Node.servers will use query.get() to optimize instance loads req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.318,59442,cf-pdman,cf-pdman,192,INFO,192.169.7.98,"2018-10-23 09:44:03.318 INFO  sqlalchemy.orm.strategies.LazyLoader Node.servers lazy loading clause servers.id = :param_1 req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.319,59442,cf-pdman,cf-pdman,193,INFO,192.169.7.98,"2018-10-23 09:44:03.319 INFO  sqlalchemy.orm.strategies.LazyLoader Node.servers will use query.get() to optimize instance loads req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.319,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.319 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.319,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.319 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.320,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.320 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.320,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.320 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.321,59442,cf-pdman,cf-pdman,194,INFO,192.169.7.98,"2018-10-23 09:44:03.321 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.321,59442,cf-pdman,cf-pdman,117,INFO,192.169.7.98,"2018-10-23 09:44:03.321 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.321,59442,cf-pdman,cf-pdman,118,INFO,192.169.7.98,"2018-10-23 09:44:03.321 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop deploy_state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.322,59442,cf-pdman,cf-pdman,121,INFO,192.169.7.98,"2018-10-23 09:44:03.322 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop deploy_info req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.322,59442,cf-pdman,cf-pdman,122,INFO,192.169.7.98,"2018-10-23 09:44:03.322 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop timestamp req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.322,59442,cf-pdman,cf-pdman,123,INFO,192.169.7.98,"2018-10-23 09:44:03.322 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop lock req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.323,59442,cf-pdman,cf-pdman,195,INFO,192.169.7.98,"2018-10-23 09:44:03.323 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) initialize prop nodeuuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.323,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.323 INFO  sqlalchemy.orm.mapper.Mapper (Node|nodes) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.323,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.323 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.324,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.324 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.324,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.324 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.324,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.324 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.325,59442,cf-pdman,cf-pdman,196,INFO,192.169.7.98,"2018-10-23 09:44:03.325 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop svrname req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.325,59442,cf-pdman,cf-pdman,162,INFO,192.169.7.98,"2018-10-23 09:44:03.325 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop version req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.325,59442,cf-pdman,cf-pdman,197,INFO,192.169.7.98,"2018-10-23 09:44:03.325 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop srcname req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.326,59442,cf-pdman,cf-pdman,198,INFO,192.169.7.98,"2018-10-23 09:44:03.326 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop module req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.326,59442,cf-pdman,cf-pdman,175,INFO,192.169.7.98,"2018-10-23 09:44:03.326 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop roles req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.326,59442,cf-pdman,cf-pdman,132,INFO,192.169.7.98,"2018-10-23 09:44:03.326 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop node req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.327,59442,cf-pdman,cf-pdman,122,INFO,192.169.7.98,"2018-10-23 09:44:03.327 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) initialize prop timestamp req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.327,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.327 INFO  sqlalchemy.orm.mapper.Mapper (Monitor|monitor) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
